date,store_id,item_id,item_brand,item_category,item_unit_price,item_unit_net_price,item_discount_amount,item_promo_applied,demand
2025-02-26,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-26,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-26,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-26,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-02-26,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-26,102,5010,AquaBites,WET FOOD,8.99,7.62,1.37,1,2
2025-02-26,102,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,1
2025-02-26,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-02-26,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-26,103,5010,AquaBites,WET FOOD,8.99,7.65,1.34,1,8
2025-02-27,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-02-27,101,5002,NutriPaws,DRY FOOD,34.99,30.66,4.33,1,6
2025-02-27,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-27,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-27,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-27,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-27,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-27,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-27,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-27,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-27,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-27,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-02-28,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-28,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-02-28,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-02-28,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-02-28,101,5032,BulkBones,TREATS,3.99,3.99,0.0,0,13
2025-02-28,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-02-28,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-02-28,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-28,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-02-28,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-02-28,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-02-28,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-03-01,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-01,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-01,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-01,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-01,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,7
2025-03-01,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-01,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-01,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-03-01,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-01,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-01,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-01,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,9
2025-03-02,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,2
2025-03-02,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-02,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-02,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-02,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-03-02,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-02,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-02,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-02,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-03-02,102,5030,TreatKing,TREATS,5.99,5.99,0.0,0,5
2025-03-02,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-02,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-02,103,5031,SnackMaster,TREATS,7.49,7.49,0.0,0,11
2025-03-03,101,5001,PetFresh,DRY FOOD,29.99,28.2,1.79,1,4
2025-03-03,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-03,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,2
2025-03-03,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,24
2025-03-03,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-03,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-03,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-03,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-03-03,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-03,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-03,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-03,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,10
2025-03-04,101,5001,PetFresh,DRY FOOD,29.99,25.81,4.18,1,4
2025-03-04,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-04,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-04,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-03-04,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,2
2025-03-04,102,5010,AquaBites,WET FOOD,8.99,7.56,1.43,1,1
2025-03-04,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-04,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-04,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-04,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-03-05,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-05,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-05,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-05,101,5010,AquaBites,WET FOOD,8.99,7.86,1.13,1,1
2025-03-05,101,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,2
2025-03-05,101,5030,TreatKing,TREATS,5.99,5.99,0.0,0,1
2025-03-05,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-05,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-05,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-05,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,9
2025-03-05,102,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,7
2025-03-05,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,8
2025-03-05,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,2
2025-03-05,103,5020,RawNature,RAW FOOD,45.99,37.01,8.98,1,1
2025-03-06,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-06,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-06,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,8
2025-03-06,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,10
2025-03-06,101,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-03-06,102,5001,PetFresh,DRY FOOD,29.99,25.45,4.54,1,4
2025-03-06,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-06,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-06,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-06,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-06,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-06,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-06,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-03-07,101,5001,PetFresh,DRY FOOD,29.99,26.14,3.85,1,4
2025-03-07,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-07,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-07,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-03-07,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-07,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,2
2025-03-07,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-03-07,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-03-07,103,5002,NutriPaws,DRY FOOD,34.99,30.5,4.49,1,6
2025-03-07,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-07,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,10
2025-03-08,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-08,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-03-08,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-08,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-08,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-08,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-08,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-08,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-08,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-08,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-08,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-09,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-09,101,5002,NutriPaws,DRY FOOD,34.99,29.55,5.44,1,6
2025-03-09,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-03-09,101,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,1
2025-03-09,102,5001,PetFresh,DRY FOOD,29.99,26.18,3.81,1,3
2025-03-09,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-09,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-09,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-09,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-03-09,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-09,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-09,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-03-10,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-10,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-10,101,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,9
2025-03-10,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-10,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-10,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-10,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,9
2025-03-10,102,5031,SnackMaster,TREATS,7.49,7.49,0.0,0,2
2025-03-10,103,5001,PetFresh,DRY FOOD,29.99,25.46,4.53,1,6
2025-03-10,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-10,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-10,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,21
2025-03-11,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-11,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-03-11,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,10
2025-03-11,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,2
2025-03-11,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-11,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-11,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-11,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-03-11,102,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-03-11,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-11,103,5002,NutriPaws,DRY FOOD,34.99,30.02,4.97,1,5
2025-03-11,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-03-12,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-12,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-12,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-12,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-12,102,5002,NutriPaws,DRY FOOD,34.99,29.19,5.8,1,4
2025-03-12,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-12,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,17
2025-03-12,102,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,2
2025-03-12,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-12,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-12,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,4
2025-03-13,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,7
2025-03-13,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-03-13,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-13,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,7
2025-03-13,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-13,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-13,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-13,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-03-13,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-13,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-13,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,23
2025-03-13,103,5030,TreatKing,TREATS,5.99,5.5,0.49,1,1
2025-03-14,101,5001,PetFresh,DRY FOOD,29.99,25.11,4.88,1,5
2025-03-14,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-14,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-14,101,5010,AquaBites,WET FOOD,8.99,7.23,1.76,1,3
2025-03-14,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-14,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-14,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-03-14,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-14,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-14,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-14,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-15,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-15,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-15,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-15,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,3
2025-03-15,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,2
2025-03-15,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-15,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-15,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-03-15,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-03-15,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-15,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-15,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-15,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,18
2025-03-15,103,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-03-16,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-16,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-16,101,5003,PureChow,WET FOOD,12.49,10.82,1.67,1,6
2025-03-16,101,5033,SpecialDiet,SPECIALTY,54.99,54.99,0.0,0,1
2025-03-16,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-03-16,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-16,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-16,102,5010,AquaBites,WET FOOD,8.99,7.68,1.31,1,3
2025-03-16,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
2025-03-16,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-16,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-03-16,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-03-17,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-03-17,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-03-17,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-03-17,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-17,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-17,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-17,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,4
2025-03-17,102,5032,BulkBones,TREATS,3.99,3.99,0.0,0,8
2025-03-17,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-17,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-18,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-18,101,5010,AquaBites,WET FOOD,8.99,7.96,1.03,1,5
2025-03-18,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-18,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-18,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,1
2025-03-18,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-03-18,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-18,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-18,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-03-18,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,7
2025-03-19,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-19,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-19,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-03-19,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,32
2025-03-19,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-19,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-19,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-19,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-19,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-19,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,4
2025-03-19,103,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,1
2025-03-20,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-20,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-20,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-20,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-03-20,103,5001,PetFresh,DRY FOOD,29.99,26.09,3.9,1,4
2025-03-20,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-20,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-21,101,5001,PetFresh,DRY FOOD,29.99,24.06,5.93,1,5
2025-03-21,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-21,101,5003,PureChow,WET FOOD,12.49,11.72,0.77,1,3
2025-03-21,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-21,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,7
2025-03-21,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-21,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-21,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-03-21,103,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-03-21,103,5031,SnackMaster,TREATS,7.49,7.49,0.0,0,27
2025-03-22,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-22,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-22,101,5003,PureChow,WET FOOD,12.49,10.9,1.59,1,3
2025-03-22,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,11
2025-03-22,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-22,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-22,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-22,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-03-22,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-22,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-03-22,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-22,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,2
2025-03-23,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-23,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-23,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-23,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-03-23,101,5032,BulkBones,TREATS,3.99,3.99,0.0,0,1
2025-03-23,101,5033,SpecialDiet,SPECIALTY,54.99,54.99,0.0,0,9
2025-03-23,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-23,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-23,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,10
2025-03-23,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-23,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-23,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,3
2025-03-23,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,8
2025-03-24,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-24,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-03-24,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-24,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,6
2025-03-24,101,5021,HealthyTails,SUPPLEMENTS,22.99,22.99,0.0,0,1
2025-03-24,101,5035,VetFormula,SPECIALTY,62.99,62.99,0.0,0,2
2025-03-24,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-24,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,3
2025-03-24,102,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,5
2025-03-24,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,5
2025-03-24,102,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,1
2025-03-24,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-24,103,5002,NutriPaws,DRY FOOD,34.99,30.51,4.48,1,6
2025-03-24,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,2
2025-03-24,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-25,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-25,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,6
2025-03-25,101,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,6
2025-03-25,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,13
2025-03-25,101,5033,SpecialDiet,SPECIALTY,54.99,48.07,6.92,1,1
2025-03-25,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,3
2025-03-25,102,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,5
2025-03-25,102,5003,PureChow,WET FOOD,12.49,10.03,2.46,1,4
2025-03-25,102,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,32
2025-03-25,102,5020,RawNature,RAW FOOD,45.99,45.99,0.0,0,2
2025-03-25,102,5030,TreatKing,TREATS,5.99,5.99,0.0,0,13
2025-03-25,102,5034,OrganicPet,RAW FOOD,39.99,39.99,0.0,0,3
2025-03-25,103,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,4
2025-03-25,103,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,7
2025-03-25,103,5003,PureChow,WET FOOD,12.49,12.49,0.0,0,4
2025-03-25,103,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-26,101,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,5
2025-03-26,101,5002,NutriPaws,DRY FOOD,34.99,34.99,0.0,0,4
2025-03-26,101,5003,PureChow,WET FOOD,12.49,11.76,0.73,1,5
2025-03-26,101,5010,AquaBites,WET FOOD,8.99,8.99,0.0,0,1
2025-03-26,102,5001,PetFresh,DRY FOOD,29.99,29.99,0.0,0,6
